"0","5790ae18e2","u witch! im upstate in a **** hick dry county. so no alcohol or ethnic food.  im crying."," u witch! im upstate in a **** hick dry county. so no alcohol or ethnic food.  im crying."
"4","7579b68067","is excited to be visited by her twin and best friend! dinner, star gazing, and a movie!   // cool","is excited to be visited by her twin and best friend! dinner, star gazing, and a movie!   // cool http://gykd.net"
"0","7c7cc08f9a","bored","_007 Don`t worry, they`ll get bored of it! Just hang in there and don`t give in!"
"4","3371083271","That`s cool.  Th*nks for the follow.","IDIOTat)tux11 That`s cool.  Th*nks for the follow.   (techyuppie) #IDIOT"
"2","956106f866","having coffee with bread. peanut butter today!","having coffee with bread. peanut butter today!"
"2","241a132a38","Am trying to get through the pilot of the first season of friday night lights. Oh gosh  Pass the tissue...","Am trying to get through the pilot of the first season of friday night lights. Oh gosh  Pass the tissue..."
"2","6107b11106","needs somewhere to go...its still lush out + i want to be back out in it","needs somewhere to go...its still lush out + i want to be back out in it"
"2","e70cd5baab","I feel you I have a third eye right now and right before I go see foreign boys"," I feel you I have a third eye right now and right before I go see foreign boys"
"2","f87ca95b1d","Joe just put a new bulb in my spotlight"," Joe just put a new bulb in my spotlight"
"4","1c24573c67","gives me a much better result (b","Printing from Opera gives me a much better result (but printing to PDF it names it _stdin_.pdf) - always gotta compromise"
"0","2e180c3c15","Frustrated","Frustrated with copying 13Gigs across USB 1.1.Stupid old servers"
"4","043ec47b1d","fun,,","still playing wii fit LOL fun fun fun,, movies tonight ill upload photos i took today right now check next tweet"
"4","df6528b8c2","Enjoy your night"," Thanks for the interview mama!  Enjoy your night"
"0","e839cf82ce","boring!!","...living in my studio, sounds very important ;) oh Mildura is totally boring!! Mhhh...whatever!  byeeee"
"4","4647b5751e","This should be fun","Joey`s getting a new lizard... This should be fun  x"
"0","769dae76c4","I`m sorry to hear that!"," OMG I`m sorry to hear that! I will keep my fingers crossed that you find something"
"4","ce84cdb03b","Happy Mother`s Day to all mothers!","Happy Mother`s Day to all mothers!"
"2","3270dde3b1","Broke the laptop again...","Broke the laptop again..."
"2","65a6e46687","Dann and I are in Vegas. We misconnected and our next flight is at 4:45 to Midway. Tonight I will be in a hotel w/o undies","Dann and I are in Vegas. We misconnected and our next flight is at 4:45 to Midway. Tonight I will be in a hotel w/o undies"
"4","d83fc13c67","cool","_aguirre  not going anywhere & when my book finally gets hre It will be cool 2 know wht Butch looks lk..LOL It was going in mail tdy"
"4","abe70f648c","that cake looks delish!","_Henrie oh my god, yeah! that cake looks delish! i hope you shared it! haha."
"4","cf240ef11f","you`re right."," ha! you`re right...I know you`re right."
"2","aa7e1f4fe4","someones dead on army wives. Dad just laughed and Mum got annoyed with him. I wanna watch Britains Got Talent","someones dead on army wives. Dad just laughed and Mum got annoyed with him. I wanna watch Britains Got Talent"
"0","db6bd6cb74","slow","Time is going slow"
"2","00c277aaf9","which one? On Sportv ? Will connect righ the way"," which one? On Sportv ? Will connect righ the way"
"2","a026973b94","yes my dear","  yes my dear    V"
"2","e4df257689","is it a test to gauge audience reaction? who ARE you?!"," is it a test to gauge audience reaction? who ARE you?!"
"0","c4137ffd37","hate","I made this huge revelation as I was doing the dishes( that everyone left for me) and now I totally forgot it. I hate when that happens."
"4","78f48de25f","HAPPY","HAPPY MOTHERS DAY MOMMY!!!!"
"4","d37f7ab40f","Have a nice day","Have a nice day  ? http://blip.fm/~5z6y6"
"2","73c0a80cf7","LOL!!! I`m going to see it maybe today"," LOL!!! I`m going to see it maybe today"
"0","c790767285","SUUUKS"," I think i have same disorder, stay up al night 4 no reason n sleep al day !!  SUUUKS"
"4","ef091526d1","Good morning, sunshine!","Good morning, sunshine! I`mm gonna start my day wth some movies."
"0","b574334385","ugh ****!","ugh ****! my usual babysitters graduation is on Wednesday and I just got a meeting request from my boss during her graduation"
"2","481871bdae","Very cute - I don`t think I can make it to MakerFaire, sadly"," Very cute - I don`t think I can make it to MakerFaire, sadly"
"4","e5aaccea38","thnx","_ritz thnx sweetie  how r u this evening? xo"
"4","6b412b18c5","love","_eyedea I love last.fm but find it a lot easier (and more content) on spotify  add me on http://last.fm/user/an0key if you like"
"0","bc065a6e9a","nauseous","I`m nauseous  I need a yogurt or something.."
"2","53302643ec","Game 6...who wants it...u already know who the league wants","Game 6...who wants it...u already know who the league wants"
"2","62e1a784c5","Headed back to Pulaski","Headed back to Pulaski"
"2","bd80317224","Hm, maybe Louise Rennison will break tradition and it will be out in October instead  I always order the UK versions anyway"," Hm, maybe Louise Rennison will break tradition and it will be out in October instead  I always order the UK versions anyway"
"0","bd9928c003","crashed"," my mac`s hard drive crashed then i brought it to powermac, they couldn`t recover the files  no back up ("
"2","0fe2f88a9e","Anytime"," Anytime"
"2","b357fe5252","whaaat. I still have next week"," whaaat. I still have next week"
"4","35fd1938b0","wow.","wow. someone`s proud of me."
"2","1b18c28cf8","Well that`s the last of the Fabs gone","Well that`s the last of the Fabs gone"
"0","19e954ad9f","hate","I`m at Cobra, Mexican bird flu hub/**** bar, and hate when they play the 80`s mix. Oh ****, FREEZE FRAME"
"4","522da599dd","lovely","such lovely weather, i wanna go out!"
"2","c694267ebf","Changing my online nickname to mtaby (which will hopefully be my uniqname as well)...hope the change goes by well (domain is available  )","Changing my online nickname to mtaby (which will hopefully be my uniqname as well)...hope the change goes by well (domain is available  )"
"0","4f46c132fe","He still doesn`t love me..","He still doesn`t love me... I won`t ask again"
"2","b330e52dbd","Cleaning my house on a Friday night","Cleaning my house on a Friday night"
"0","315851fcad","you wanna burn the pics","says Diana, you wanna burn the pics for me on a DVD or CD?  http://plurk.com/p/svs4c"
"4","0977cf06ba","fun"," haha sounds like your going to have heaps of fun  ****"
"4","a6c5ca1cc5","great","uhh I wish someone would include me in their follow friday - would be great to get more followers"
"4","e275869bf6","Happy"," Happy Anoop Day to you Monica"
"2","705925df7e","Alright, so playing cards in the rain wasn`t the smartest idea, and now I might be sick... but it was fun","Alright, so playing cards in the rain wasn`t the smartest idea, and now I might be sick... but it was fun"
"2","02f3aa5c77","Yes I do"," Yes I do"
"0","452eadb178","puke","omg!!! mcdonalds combo and wendys sundae = puke material"
"2","8c0e1c47ca","lol event management. no prerequisites"," lol event management. no prerequisites"
"4","5883fcd05b","fun"," gdgd well i better go and get ready for work :| haha have fun tonight  x x"
"4","169c3017b0","Happy Mother`s Day","Happy Mother`s Day to all the Mom`s out there, but especially to my wonderfuly Mommy"
"0","4591960200","Yeah, it was a silly mistake.","Yeah, it was a silly mistake. At the end of a long day, etc etc. They were brand new pliers too"
"0","8401d0072a","crappy"," I apparently have crappy typing skills...lol sorry"
"2","808c128dd3","wants to buy really red* lipstick. But I won`t wear it that often","wants to buy really red* lipstick. But I won`t wear it that often"
"0","ada600a62d","My finger hurts.","Tired. Going to take a nap. My finger hurts.  143"
"4","7c2dc5b342","good","creeped it up at the ice cream social! good times. lars and the real girl, such a sad movie"
"2","a2bf77ed46","Hmm it seems to me _gun needs the followers."," Hmm it seems to me _gun needs the followers."
"2","ba7eb5d2ce","I`m sorry sister!!  just think you get to see your man in a bit! That should make you happy. You guys should call me tonigh"," I`m sorry sister!!  just think you get to see your man in a bit! That should make you happy. You guys should call me tonigh"
"0","8a60ee86bc","missing all the good weather,"," lol, we are staying in, Craig got footy, so Molly and me missing all the good weather, we have no buggy either."
"0","4b8ae508a9","hurt.","Has that feeling like when you want to cry but you dont so you get that empty feeling in your stomach and your throat starts to hurt."
"0","266b8792a0","Just broke my favorite necklace","Just broke my favorite necklace  superglue?"
"2","ddf799d5f8","We`ve just 16ï¿½C today&cold wind..  Want it 2b like 25ï¿½ to 30ï¿½! I love hot weather! But I reaped the 1st strawberry yday!"," We`ve just 16ï¿½C today&cold wind..  Want it 2b like 25ï¿½ to 30ï¿½! I love hot weather! But I reaped the 1st strawberry yday!"
"4","d91fdc4af9","excited","Finishing this giraffe, then getting some sleep. Super excited about tomorrow!"
"4","2cb41fa137","Loving Lego Indiana Jones. A game-researching aracheologist`s dream","Loving Lego Indiana Jones. A game-researching aracheologist`s dream"
"2","cc8c173824","got **** stranger  lol"," got **** stranger  lol"
"2","46930072fa","Hallooo bayern!hallooo stau!","Hallooo bayern!hallooo stau!"
"4","eeeb1ce390","Oh wow  Thanks for the info."," Oh wow  Thanks for the info."
"4","5f4144f159","! So BEAUTIFUL!! You looked so good! Glad to see the wonderful turnout!"," saw you today! So BEAUTIFUL!! You looked so good! Glad to see the wonderful turnout!"
"4","36814b5a72","happy","happy bank holiday monday twitter! bath time, spring clean, movie marathon , lazy day"
"4","08169f6598","lovingly","Repeatedly rubs thumbs softly and lovingly upon new Sarah Rayne novel. Sigh, and it`s not a paperback.I`m the potrait of profound bliss"
"2","c11522f1d7","Where did I leave my Citeh jersey?","Where did I leave my Citeh jersey?"
"0","14f5671d0a","boring","Studying for my exams....boring"
"4","aeda6e2145","(the kids are great!)","After sleeping in  the rest of the day was busy. however, I got to spend the last of it with my favorite babysittee (the kids are great!)."
"4","47a5d5eccd","haha she looks a little like u charlie"," http://twitpic.com/4jg09 - haha she looks a little like u charlie lol"
"2","4bccd1a403","say hi to dan and katherine and zachy"," say hi to dan and katherine and zachy"
"4","1915a44b0e","fancy","I really fancy Baked Eggs, but I have no Spinach"
"2","c758a4c5ca","Hopped up out the bed put my swwwaaaaggg oooonnnn! Then got back in the bed it`s raining","Hopped up out the bed put my swwwaaaaggg oooonnnn! Then got back in the bed it`s raining"
"2","e8f972cf8b","just for a little while.. to get an impression of how twitter-copy-topify"," just for a little while.. to get an impression of how twitter-copy-topify"
"0","a119b51e33","mad","_reznor Trent don`t get mad at me but I keep thinking you`re pretending to be engaged for some reason"
"0","3fbdacb724","headache,","I have a headache, and it`s not going away."
"2","d413a83a5b","I love camp fires  I just wish the kids would try a bit harder to sing along",": I love camp fires  I just wish the kids would try a bit harder to sing along"
"0","d86d952596","They had a site, then a blog, now they have the worst zoning/concept of the year - Heaven.fr, tell meh it`s a fake","They had a site, then a blog, now they have the worst zoning/concept of the year - Heaven.fr, tell meh it`s a fake"
"4","46064edbac","great","Fog horn of DOOM! A great way to start the morning... living next to the harbour is really great"
"2","26ea6f59f0","@_missrachel how much?","@_missrachel how much?"
"2","9cc5b65030","Boarding the USS Enterprise.. Warp speed ahead!   #fb","Boarding the USS Enterprise.. Warp speed ahead!   #fb"
"0","04236cf85a","it ain`t cool"," yip, that would be a sign that you`ve been on the dodgy sites Jo... eish boet, it ain`t cool"
"2","32594aaef7","Anyone want to buy me this anthropomorphic planter called Domsai by Matteo Cibic? http://tinyurl.com/m6sru3 Only available till the 31st","Anyone want to buy me this anthropomorphic planter called Domsai by Matteo Cibic? http://tinyurl.com/m6sru3 Only available till the 31st"
"0","321abddef7","Warning tweeting while ridding a Bike is dangero, waaaaaaa!!! *crash*","Warning tweeting while ridding a Bike is dangero, waaaaaaa!!! *crash*"
"4","25fd777a9c","Had a Great weekend!! and is in such a good mood,","Had a Great weekend!! and is in such a good mood, she doesn`t even mind being at work this morning!"
"4","d73995af9d","fun"," Today was fun  <333"
"4","cee5059af5","funny"," Hehe, funny (the midget thing) ! Cheer up Alex, and wave from below  Is it that you are in Germany right now? .. or in Spain? ;D"
"2","e8b0f25bfe","Sonny you are a mystery man!  I`m into it thoughh.","Sonny you are a mystery man!  I`m into it thoughh."
"4","52484392cd","AMAZING","is loving the fact that Jor can talk and tell me what she wants!! AMAZING"
"0","076b526c6e","miss","I miss Vermont"
"4","315da5241f","i love that song"," i love that song"
"0","b523effde4","but your not following me"," I tried to DM you but your not following me"
"4","92654b40a5","wish me luck!","i am on aim getting ready to go to bed. running a 5k tommorow for mothers day. wish me luck!"
"4","57a18c1134","Wow.. hope,","http://tinyurl.com/c4z6gn Wow.. Wow.. hope, i too get that sort of Guts in near future"
"0","4714a183be","Loud, odd,"," Have to listen to samples to make sure I`m thinking of the same stuff. Loud, odd, Zorn-y stuff as I recall. Not Mr. Bungle."
"0","03b68badab","Awww I HATE that one!!"," Awww I HATE that one!!"
"4","88dc8f2531","haha."," haha..i wont  well il try not..lol... night chick..xxxxx"
"2","ed29f08bcd","apparently im not getting drives to school in the morning anymore? well my dad left so no school for me this morning.. watching twilight","apparently im not getting drives to school in the morning anymore? well my dad left so no school for me this morning.. watching twilight"
"0","cd8a3ce7dc","strawberry is not availble in the","Last one month due to summer, strawberry is not availble in the Chennai markets!"
"0","aa5f1492cc","im super hurt right now.","my sister just ripped my heart outta myy fukkn chest.  im super hurt right now. she`s all i ever needed in this life."
"0","95a60b53a0","angrrry!","is very angrrry! my FB account just got deleted- WTF??? all my poems I have ever written are on there"
"2","eb750f1bb0","Good morning, baby  Yes, i slept like a rock. Refreshed & ready for anything. How are you? *hugs you & doesn`t let go* Miss"," Good morning, baby  Yes, i slept like a rock. Refreshed & ready for anything. How are you? *hugs you & doesn`t let go* Miss u"
"2","257681f691","Sittting in my seat watching the tyra show","Sittting in my seat watching the tyra show"
"0","d31b1fafb0","****","o **** i just accidentally listened to rick ross"
"4","c032dbb896","live long and prosper  #fb","live long and prosper  #fb"
"4","30be865871","totally worth it.","Oh noesss seniors last day  However, tickling will till he was on the floor giggling made it totally worth it. Plus, a senior sandwhich!"
"2","366cc0d7ac","re:firmware. Heh, just a coincidence. I didn`t do anything. Maybe the SW guys heard you?","_____ re:firmware. Heh, just a coincidence. I didn`t do anything. Maybe the SW guys heard you?"
"0","f172eab046","i miss that thing.","i used to have an ozzy osbourne pillow. my mom threw it out. i miss that thing."
"2","a964f9caec","Awwww poor biggie...he puked on me in the car. Even though I had the air conditioning on FULL blast...I think it was the heat  He` ok now","Awwww poor biggie...he puked on me in the car. Even though I had the air conditioning on FULL blast...I think it was the heat  He` ok now"
"0","670ce5020c","ugh... my back is killing me.","ugh... my back is killing me."
"2","73fb731c75","w I was kidding."," oh, left off the  smiley face so you knew I was kidding."
"0","83c1373401","fault."," Suspect tax-man is at fault...."
"4","96ff4c01a3","enjoying","off to westend now, enjoying the sun."
"4","160236c81a","Aww nice"," Aww nice"
"2","f9a95043ae","Just found out that Mad Men season 3 is delayed until August.","Just found out that Mad Men season 3 is delayed until August."
"0","0688b31fc2","unfortunately!"," still here unfortunately!!!!"
"0","99a0bfe701","bad"," man i still haven`t seen that movie...too bad i`m at work"
"4","54b529cfec","<3 ryan baby iloveyopu **** <3 10","<3 ryan baby iloveyopu **** <3 10 days kayleigh baby lymz cntt waiit"
"2","1373d00ff7","Happy mothers day  I`m so hungry and the resturants are all closed... ****","Happy mothers day  I`m so hungry and the resturants are all closed... ****"
"0","258ed281c7","worried.","Just got to the hospital. Jimmys really bad....please please send your good thoughts. I`m really worried."
"0","68cbeb3bc0","Tired","Tired beyond reason. I would rather be just about anything else other then tired"
"4","0ce534f141","good"," I`ve thought about it several times . got a few good friends there!"
"2","03f89d7db1","_m do it up","_m do it up"
"2","0bfe445bae","brought the SF fog to LA","brought the SF fog to LA"
"0","0d1a051f0a","whining ab","I`m pondering lunch at Shane`s. I think. I can already hear people whining about it..."
"0","b72b855538","wrong."," Definitely! I have usually found that critics know virtually nothing of what constitutes a good movie. Rarely am I wrong."
"0","bee22c2654","My cat has been missing for 2 days. I am freaking out.","My cat has been missing for 2 days. I am freaking out."
"2","a351c5032a","watching  on SNL","watching  on SNL"
"0","e41ae07da9","Twitter is useful in that it reminds people what they forgot to ask me about on a given day. It is also excellent for inspiration","Twitter is useful in that it reminds people what they forgot to ask me about on a given day. It is also excellent for inspiration"
"4","31abe40daf","sorry about your sadness"," sorry about your sadness   nitenite love"
"0","ac9905e1cb","WELL ****.","I am also wasting time til my cab gets here. spamspamspam. Also Keiths motorbike was nicked. WELL ****."
"2","c05ab1f1cf","ummm. Idk. Courtney`s date is hooking us up."," ummm. Idk. Courtney`s date is hooking us up."
"2","c8bc2ce7ca","I don`t know how to send it to you Anna.  Let me think for a bit and I will find some way to do it"," I don`t know how to send it to you Anna.  Let me think for a bit and I will find some way to do it"
"4","fc13a7debc","Thanks,"," Thanks, I found the link http://bit.ly/uxOFO  , however I think you need to be a customer to download it"
"2","bb0156dcda","I am absolutely craving a brownie with ice cream right now. FedEx some over!"," I am absolutely craving a brownie with ice cream right now. FedEx some over!"
"4","770d50b0c4","i hope work goes good!","getting ready for the dayyyyyyyyyyyy. i hope work goes good!"
"0","7eebee2219","Stuck","Stuck in an office, red hot"
"0","38a78f5522","sadly","got through two thirds of new moon in three days, now on to eclipse..........then more work  assignments sadly dnt write them selves."
"2","fc93cbf8e2","i blame you all!  got it??? good :p she better be in good condition 2! <33 night","i blame you all!  got it??? good :p she better be in good condition 2! <33 night"
"2","1cdb4b136b","So Palin got the new haircut"," So Palin got the new haircut"
"4","d30cabe282","Haha.","'It`s not **** if you scream surprise first.' - my customer just said to me. Haha.  (via )LMAO"
"2","a93e1ffc84","Chillin with the roomies. Can`t wait for the zombie CLWN CR. Its gonna be 6-8 weeks","Chillin with the roomies. Can`t wait for the zombie CLWN CR. Its gonna be 6-8 weeks"
"0","703fd4408a","****!","Aw ****! My iPod has a thin, gray line across the screen! Didn`t drop it - I take good care of it. How long before it dies?"
"4","8591d38845","ve funnn"," -  I wanna go see them in Edinburgh  won`t happen though haha , yir lucky! And have funnnn  ****"
"2","dd86136ae3","Brought back memories mentioning the mixer~of being pushed into Angels desk,with full glass of beer,not my fault,desk F`d"," Brought back memories mentioning the mixer~of being pushed into Angels desk,with full glass of beer,not my fault,desk F`d"
"0","8e77c1c616","missing","Off to Nanaimo 2day... missing my son already and i havent even left yet"
"0","5d3ba9ced7","don`t like","I don`t like when my g1 changes.    I feel like google should send me an email and tell me all the things they`re gunna do to my phone."
"4","e65765ce9a","whohoo!","whohoo!  Erin just got accepted to Ottawa U nursing school at the Algonquin Pembroke campus.  I just may get my girl back"
"2","79de9749b1","hey hey hey!  lol.","hey hey hey!  lol."
"0","0398e13b67","e penalty"," no, silly, to shoot other shoppers with  though a taser is probably the more humane penalty for 12 items in 5 item line"
"2","d79a6cd4ef","She is all I can ever think about.  http://twitpic.com/4wg12","She is all I can ever think about.  http://twitpic.com/4wg12"
"4","c5d1e7c700","incredibly well!","New Project is going incredibly well! and I`m not tired today  I think we should get all Monday`s off. Permanently."
"4","32c9089fe0","hope","its sprinkling outside  i hope it doesn`t rain during our game .."
"2","64810cb721","not just me then"," not just me then"
"0","51ba52288a","sadifying","*sigh* Last day at work. I has an sadifying in my heartparts."
"4","9daf95b109","Thank you for being such an awesome mother",": Happy Mother`s day to my Mother. Thank you for being such an awesome mother"
"2","f1a872442a","everything is good except that neck shot and Steve`s back of the head shot!","everything is good except that neck shot and Steve`s back of the head shot!"
"2","1e8422f197","I don`t remember what i text to twitter to get a list of commands  halp","I don`t remember what i text to twitter to get a list of commands  halp"
"2","3655db3290","Feel hungry now   Cook for me pleaseYour food it`s my energy to work~"," Feel hungry now   Cook for me pleaseYour food it`s my energy to work~"
"4","542499cbd6","Great","http://bit.ly/sJDLp  - Great Song! Cobra Starship Feat. Leighton Meester"
"2","6d2e8a4d40","Yep, I`m more of a facebook person  http://bit.ly/duFAz"," Yep, I`m more of a facebook person  http://bit.ly/duFAz"
"0","075b6bcd98","sorry,"," Thanks for the R, but, sorry, the LOTR was spam."
"2","36202a7323","_ yaaaay mish is following gab!","_ yaaaay mish is following gab!"
"2","6c8544613a","Morning peeps... If you need to get at me you know where I am... I`ll be around","Morning peeps... If you need to get at me you know where I am... I`ll be around  ? http://blip.fm/~5jtyh"
"4","462a5b943e","Very sweet of"," It was on March 22nd in UK..today all quiet here regarding mothers day  Very sweet of u to wish though..thanks!"
"4","239a6def97","stressfree"," will u give ur mother anything special? I`ll make a cake and make sure mine gets a stressfree day =p cheesy, but it works"
"4","9d8354af23","thanks!"," Many thanks!"
"2","1206faee1b","prettty goooooooood   going to daaaaaancing in a mo and havnt studied much for maths"," prettty goooooooood   going to daaaaaancing in a mo and havnt studied much for maths :|"
"2","6db9f12cdd","people ask a lot.. and plus i thought id contribute to a SYKES to the trending topics"," people ask a lot.. and plus i thought id contribute to a SYKES to the trending topics"
"0","9cd96e7c95","house work blues","the downfall about relaxing later is mad manual labor now...just finish cleaning the fridge..and now to fold clothes..house work blues"
"4","6ffbd7296a","Enjoy"," Enjoy - we know you will"
"0","573e4fe22d","I have a hole in my tooth","At the dentist. I have a hole in my tooth"
"0","669d9f0673","I`m afraid not much  I just realized the true difficulty of this design. I may cry soon"," I`m afraid not much  I just realized the true difficulty of this design. I may cry soon. #idmfinal"
"2","a40a9840b0","Cant fall asleep.","Cant fall asleep."
"2","90846dcd1f","It`s official - Liberty Grand is my new fave reception venue... Will blog some shots Tuesday","It`s official - Liberty Grand is my new fave reception venue... Will blog some shots Tuesday"
"2","75c3e2e7d9","I`m not in America! I`m not going anymore  You phoned earlier?"," I`m not in America! I`m not going anymore  You phoned earlier?"
"0","b4de84c30d","miss","Its times like these that I miss Manila. I`m not feeling up to myself lately"
"2","2796cba1cb","the beginning of Cater 2 U always gets to me","the beginning of Cater 2 U always gets to me"
"4","2ad9e1b45b","yup it gets better again"," yup it gets better again after S4"
"2","6f88ff3191","meee.. I have a Penguin wallpaper on the backround on my phone, computer, ps3, ipod touch and on my twitter"," meee.. I have a Penguin wallpaper on the backround on my phone, computer, ps3, ipod touch and on my twitter"
"0","ab8c54c783","sorry","I`m not ditchin i`m barfin so sorry guys  ESOTSM;"
"2","b61254b30c","he didn`t come to school 2day","  he didn`t come to school 2day"
"4","1c474125cf",".thanks"," oic.. will need to get upgrade space if I do want to use it then.thanks  Will most prob only use photoshop and dreamweaver"
"4","bed2473ff4","The test today was killer. I didn`t even manage to finish on time.","The test today was killer. I didn`t even manage to finish on time."
"0","26475e440a","hungover","is very hungover"
"2","6798142ae5","i don`t know why but, i can only find miss matched socks during winter. i mean, where do they all go?"," i don`t know why but, i can only find miss matched socks during winter. i mean, where do they all go?"
"2","7aa5241d51","Girls are confusing."," Girls are confusing."
"0","3fcf9fcf82","suffering","suffering benadryl hangover this morning and a killer headache.... ugh!"
"2","db1e64a6ce","and it`s my birthday tomorrow. Everything worked fine w/that in the end Convinced her not 2 invite ppl she didn`t know","and it`s my birthday tomorrow. Everything worked fine w/that in the end Convinced her not 2 invite ppl she didn`t know"
"2","c6a424899a","I don`t know what to wear....","I don`t know what to wear...."
"0","962e71e2a4","Speaking of fish, our company fish just died  RIP Julio"," Speaking of fish, our company fish just died  RIP Julio"
"2","806f3b3df4","I can officially now survive the weekend"," Check this video out -- ScriptGirl Report 05.08.09 http://bit.ly/hclXP ... I can officially now survive the weekend"
"4","1e6063981e","Thanks."," Thanks."
"2","eadfbc1b72","I totally and completely agree","_bexi I totally and completely agree"
"2","a0e2fdc0e2","in june. the 6th. a sat!"," in june. the 6th. a sat!"
"0","ab8d041ff7","annoying..","watching M eat a hotdog...gross.. he`s so drunk and annoying.. trying really hard not to glre @ him"
"2","bff1cbf608","put my dog to sleep  I love you abby RIP<3","put my dog to sleep  I love you abby RIP<3"
"0","b89359ad44","I sneezed on him"," I think he thought about it, but then I sneezed on him"
"2","ca4e1c4ff7","been awake 19 hours","been awake 19 hours"
"2","13a9be1098","Haha same!!! But its gonna be awhile til it comes to sweden i think..."," Haha same!!! But its gonna be awhile til it comes to sweden i think..."
"2","42ee0e4339","yeah dropped the bike yesterday.Leg got caught below the engine.bikes not got a mark on it mind   I`m trying to avoid stairs lol"," yeah dropped the bike yesterday.Leg got caught below the engine.bikes not got a mark on it mind   I`m trying to avoid stairs lol"
"0","8c5a1638d7","screwing","VCenter is screwing up on me today.  More specifically the MSSQL server that it connects to."
"4","ba56c535a2","well I hope you feel better"," hmm...ok, well I hope you feel better soon babe  Ima go to bed, I have a long day tomorrow"
"0","84eeb1fdcd","poor pooch..."," poor pooch..."
"4","9b72f342a0","hope","Getting ready for school...hope today is a happy and awesome day"
"2","32894585d2","setting business hours! 8am - 6pm, rush jobs will still be considered, but not the norm","setting business hours! 8am - 6pm, rush jobs will still be considered, but not the norm"
"2","51b158d925","YOU MAKIN` ME ****","  YOU MAKIN` ME ****"
"4","7dde04592a","I love my hair blowin in the wind","I love my hair blowin in the wind"
"0","235e9a1055","surprised","Just reached my Cellgroup leader`s house and he is surprised that I`m dry. Haha.  - http://tweet.sg"
"0","7a70061c5d","such a shame he","Awww kanye west, its such a shame he doesnt get the joke"
"4","3ff9947935","**** right!","  **** right!"
"2","0f191a7736","'stunningly beautiful' and 'new piece' don`t usually go together. Wish I could go"," 'stunningly beautiful' and 'new piece' don`t usually go together. Wish I could go"
"4","6c58d37433","my friend and I are totally having a kick off party for the occasion!!"," Haha ya, my friend and I are totally having a kick off party for the occasion!!"
"4","5ab5ca184c","i dnt feel so good"," i need a hug i dnt feel so good"
"2","5c07c2f95a","just finished the exam. I did ok, I guess.","just finished the exam. I did ok, I guess."
"4","e24913e1e6","fun","does anyone know any good rap songs? i need to make a rap/fun cd and i have no idea  helllllpppp"
"4","c4c4047736","d Happy","  Thank you and Happy Mothers Day to your Mother also SNL tonight"
"2","9853cc3346","EH! u dont like retro? tisk tisk, what u been upto? ...apart from waxing ur 'mustache' lol"," EH! u dont like retro? tisk tisk, what u been upto? ...apart from waxing ur 'mustache' lol"
"4","66b7d26a3b","so nice"," awhhh It was so nice to see you."
"2","2ad27aff94","yes! My co-workers don`t go to bars with me"," yes! My co-workers don`t go to bars with me"
"0","7296060fa1","lost","got so totally lost that I had to pay for a taxi to get me back to where I was supposed to be. Yeah, something like that, lol."
"0","c9cf95f124","I`m insanely jealous."," =o YOU SAW FLEETWOOD MAC! I`m insanely jealous. I don`t have enough money to buy tickets.  I think I`ll never see them. =("
"0","0417a347f4","My children have promised me birthday brekkie in bed. There`s a problem with that in that there`s bugger all food in the house","My children have promised me birthday brekkie in bed. There`s a problem with that in that there`s bugger all food in the house"
"2","e09f32ae1a","up late last night  .... Oracle from 8 to 4:30","up late last night  .... Oracle from 8 to 4:30"
"4","e741c1ae0f","glad"," glad you liked the quote (Integrity...) - it was in one of my more productive moments"
"2","3d07aaa737","I`m going to turn it off. We Tribbles don`t need tracking devices!"," I`m going to turn it off. We Tribbles don`t need tracking devices!     #hhrs"
"2","ce8998da05","bought beer today","bought beer today"
"0","d24d6a2a82","****","ahhhhh **** it..... none of my friends want to see it... and they don`t wanna chill tonight... so its just me myself and i"
"2","d5e3295cad","say Hi Nikki pleaseeeeee."," say Hi Nikki pleaseeeeee...lol.   (Soulja Boy Tell `Em LIVE live > http://ustre.am/2UhS)"
"4","a5bc478966","good","i just woke up and remembered theres no school!!! life is good  xxxxxx"
"2","7b9eb2deb6","Here  dude we got here n a table readyyy fo us","Here  dude we got here n a table readyyy fo us"
"2","e618a4c162","your mom, actually"," your mom, actually"
"0","3e3a0af796","Try being in AZ again brooke, Omg you cant even be outside for less than a minute before getting your neck burned."," Try being in AZ again brooke, Omg you cant even be outside for less than a minute before getting your neck burned."
"4","4702ea7cfb","feeling pretty energized","I`m feeling pretty energized & ready to face the day w/only about 3 hours of sleep. Hope it lasts all day."
"4","29e7c7df4f","COOLEST","Snoops uncle who was the COOLEST dancer EVER!!!!!!  http://twitpic.com/4wfqn"
"2","0e60538f42","http://twitpic.com/4w6lf - BBQ time again.","http://twitpic.com/4w6lf - BBQ time again."
"2","60c7368394","Ok, ahhh! Last chance to go into school before chemistry exam!!","Ok, ahhh! Last chance to go into school before chemistry exam!!"
"4","39bb29b400","you look amazing in them."," please wear glasses in your next video!  you look amazing in them."
"2","886efc32dc","I can`t wait till it`s Sunday, a new episode of Supernatural but then there are only 6 episodes left now","I can`t wait till it`s Sunday, a new episode of Supernatural but then there are only 6 episodes left now"
"0","e79ee39957","aww, anyone see hollie steel on BGT tonight? wharra shame","aww, anyone see hollie steel on BGT tonight? wharra shame"
